Title,url,company,location,status,date_posted,text
"
            
        Data Engineer
      
          ",https://pl.linkedin.com/jobs/view/data-engineer-at-templeton-and-partners-tech-recruitment-3719153403?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=1%2BbYcZvemUV1Aif2Sh1abw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Templeton and Partners - Tech Recruitment
          ","
            Poland
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      23 hours ago
  
          ","Templeton & Partners are exclusively IT contract roles for one of our recognizable and trusted Large Manufacturing client based in Poland.




We are currently looking for a Data Engineer with strong experience with Power BI Desktop and the Cloud based Power BI service.




Start: January 2024

Experience: 10+ years

Length contract: Initially until 6+ months with potential to extend

Location: Poland (Fully Remote)




Required qualifications:




Strong knowledge ands Hands-on experience with Power BI Desktop & the cloud-based Power BI service,
Strong hands-on using Data Analysis Expressions (DAX), to develop complex calculation, measures, and custom calculations.
Expert in creating optimized Power BI Cloud Data sets and understanding Data Modelling principles for effective analysis.
Strong experience working with various Data Sources and Databases (preferable Oracle, Excel and SSAS) to extract and integrate data into Power BI.
Strong Analytical thinking to interpret business requirements and create appealing Dashboards and Reports within Power BI.







Alexandra Gambetta

Email: alexandra.gambetta@templeton-recruitment.com

Direct Line: +44 0203950 7072




We look forward to receiving your application and will be in touch promptly to discuss this opportunity in more detail."
"
            
        Data Engineer
      
          ",https://es.linkedin.com/jobs/view/data-engineer-at-vitria-technology-inc-540447554?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=mc1wvqoLVk3biXsXkDj9rg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Vitria Technology, Inc.
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      52 minutes ago
  
          ","At Vitria, you will be a critical member of a growing team working on one of the industry's fastest growing trends - Real-time Analytics and AI Operations. We need creative, smart, easy to work with Data Engineers to help implement real-time analytics applications and new solutions based on the Vitria's software products VIA and Vitria AIOps.




Responsibilities

During customer's engagements the Data Engineer provides expertise in all stages of the full life-cycle development process and assists in designing and implementing business processes, interfaces to customers' and partners' business systems and user interfaces, as well as providing guidance in developing systems for fault tolerance and optimal performance.




Required Skills

For this position we are looking for a senior software professional with excellent customer interaction expertise, effective presentation skills, and working experience in most of the following:

Server side programming languages like java, javascript, scala,..
Big data technologies like Spark, Hadoop, Hive, Kafka, Druid,..
Integration technologies like Web Services, REST, JMS, ...
Familiarity with relational databases like Oracle, DB2, MySQL, MS SQL Server and Operating Systems like UNIX, LINUX and Windows Server.
Although not mandatory, understanding of AIOps use cases and related technologies and protocols like Machine Learning, Fault Management, Performance Management, SNMP, Syslog, etc...is highly valuable.




Our customers and colleagues are located all around the world and some of the work might require being on site at the customer premises, therefore willingness to travel as well as fluency in English are essential to the position.




In exchange, we offer the opportunity to join a leading global software company, completely driven by technology where your contribution as a technologist will make an impact. We also offer a competitive salary and benefits (Salary + Private Medical Insurance + Life Assurance + Private Pension Plan + Laptop + Mobile) as well as a friendly start-up atmosphere, with the possibility to work from your home office when customer engagements allow it.


"
"
            
        Data Engineer
      
          ",https://it.linkedin.com/jobs/view/data-engineer-at-esprimo-s-r-l-3715625463?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=qevX%2Bev%2F4j4kAjmIrfCHEw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Esprimo S.r.l.
          ","
            Italy
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 hour ago
  
          ","ESPRIMO Srl, società di consulenza informatica che opera dal 2002 su tutto il territorio nazionale ed internazionale, a supporto delle imprese, si colloca nel settore dell’Information Technology proponendosi come obiettivo quello di fornire una vasta gamma di prodotti, servizi e soluzioni nelle aree più strategiche per l’impresa, come: Infrastrutture IT, Content Management, ERP, Business Intelligence, CRM, Web Applications, è alla ricerca di un:




Data Engineer per la costruzione di pipeline streaming su piattaforma a microservizi custom java.




Competenze:

- Kubernetes - Docker - Kafka - Java e Python




Sede operativa: Remoto




Si offre un inserimento in un contesto stimolante e innovativo, con grandi prospettive di crescita professionale e una retribuzione commisurata all'esperienza.

Si richiede l’invio di Curricula rispondenti al profilo della posizione aperta, verranno presi in considerazione solo quelli effettivamente in possesso dei requisiti sopraindicati.

La ricerca è rivolta ad entrambi i sessi (L.903/77). Inviare dettagliato curriculum vitae, con l’autorizzazione al trattamento dei dati personali secondo la Legge 196/2003."
"
            
        Data Analyst (Power BI)
      
          ",https://es.linkedin.com/jobs/view/data-analyst-power-bi-at-inetum-3715642768?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=PFLjAfCMilCW%2B3MDC6EB7Q%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Inetum
          ","
            Spain
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 hours ago
  
          ","En @INETUM, proporcionamos servicios y soluciones digitales, y nos estructuramos en varias áreas de negocio. En concreto, nuestra área de Digital Consulting es cross a toda la compañía, por lo que se trabaja para todos los sectores y son los más punteros tecnológicamente hablando. Incorpora a la organización las nuevas tecnologías y deja a las áreas verticales aquellas que ya consideramos consolidadas.




En INETUM queremos seguir ampliando nuestra Unidad de Data, en esta ocasión, con DATA ANALYST, para proyectos estables, con los siguientes requisitos:




Al menos 1 año de experiencia en Power BI.
Al menos 1 año de experiencia en procesos ETL.
Imprescindible nivel de Inglés: C1 (uso diario).







*OTROS DATOS DE INTERÉS: Posibilidad de trabajo remoto 100%.







*¿QUÉ PODEMOS OFRECERTE?:

Retribución salarial acorde con la experiencia aportada
Plan de carrera: ofrecemos una atractiva carrera profesional en función de la experiencia y potencial personal dentro de una compañía en continua evolución y con un sólido crecimiento
Plan de formación en competencias tecnológicas de acuerdo con las exigencias de los proyectos y clientes.
Retribución flexible: te ofrecemos una retribución a la carta pudiendo elegir diferentes productos y modelar tú mismo cómo distribuirlos: seguro de salud, tickets de comida, guardería, tarjeta transporte, etc.
Flexibilidad horaria




*ORGANIZACIÓN:

Somos un consultora digital, internacional y ágil. En la era de la post-transformación digital, nos esforzamos para que cada uno de nuestros 27.000 profesionales puedan renovarse continuamente viviendo positivamente su propio flow digital. Cada uno de ellos puede diseñar su itinerario profesional de acuerdo a sus preferencias, emprender junto a sus clientes para construir en la práctica un mundo más positivo, innovar en cada uno de los 27 países y conciliar su carrera profesional con su bienestar personal.




Nuestros 27.000 atletas digitales están orgullosos de haberse certificado Top Employer Europe 2023




Únete a @INETUM 🙋‍♀️ Vive tu Positive Digital Flow."
"
            
        Data Engineer AZURE
      
          ",https://es.linkedin.com/jobs/view/data-engineer-azure-at-tsd-consulting-3719948380?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=An6a9CZ1Uj%2FQ%2Bio4RvjI8Q%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            TSD Consulting
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 hour ago
  
          ","
        Desde TSD Madrid buscamos sumar a nuestro equipo permanente de trabajo un/a Data Engineer especialista en stack tecnológico AZURE, con al menos 3 años de experiencia en proyectos Big Data y Business Intelligence. Serán tus tareas principales: • Procesos ETL con Azure Data Factory. • Integración de datos con Azure Databricks. • Realizar modelado y visualización, implementación de informes y Cuadros de Mando / Dashboards con herramienta Power BI o similares. • Realizar funciones técnicas implantando soluciones end to end en proyectos de BI. • Entender las necesidades del cliente teniendo contacto continuo y fluido. • Realizar análisis dando respuestas creativas y resolutivas. ¿Qué conocimientos / experiencia debéis tener? • Experiencia de al menos 3 años en procesos de ETL AZURE Data Factory. • Experiencia de al menos 1 año en integraciones utilizando AZURE Databricks. • Fuerte experiencia en SQL (al menos 5 años realizando consultas de todo tipo y complejidad a diversas BBDD). • Conocimientos/experiencia con lenguaje Python, Scala ó R, librerías Pyspark. Buscamos que puedas potenciar junto a nosotros tus capacidades para la gestión del cambio y resolución de problemas. Nuestro equipo se caracteriza por tener un relacionamiento cercano con los clientes, a nivel interno y externo. Tenemos muy buenas aptitudes comunicativas y disfrutamos trabajando en equipo. Esperamos que seas curioso, inquieto y con flexibilidad para adquirir nuevos conocimientos y encarar nuevos desafíos que impliquen el aprendizaje de nuevas tecnologías. ¿Qué conocimientos / experiencia no son indispensable pero que nos gustaría que tuvieses? • Titulados en Ingeniería, CFGM o CFGS en sistemas, informática o similares. • Conocimientos/experiencia con herramientas AZURE: DevOps, Azure Functions, Data Lake, Synapse, Analysis Service, Data Analytics, … • Conocimientos/Experiencia con herramientas Oracle: PL/SQL, Oracle SQL Server, ODI, … • Conocimientos/Experiencia con stack tecnológico Microsoft: SSIS, SSAS, SSRS. • Experiencia laboral en proyectos BI con las tecnologías: Power BI, DAX, Power Pivot, Power Query (M) y SQL Server. • Valorable inglés a nivel de conversación (B2/C1). • Haber trabajado con metodologías Agile / Scrum. ¿Qué te ofrecemos en TSD? • Retribución competitiva y transparente acorde con tu valía y certificaciones, en este caso nuestra propuesta parte de los 42.000€ de Salario Bruto Anual. • Plan de Formación. • Contrato indefinido con TSD. • Seguro Médico Privado a partir del séptimo mes. • Y, sobre todo, un trato personalizado, no serás uno más entre miles. Si estas interesad@ en saber más sobre nosotros y nuestros proyectos, visita nuestro career center: https://tsdconsulting.altamiraweb.com/ Ref: 2023/DEAG
      "
"
            
        Data Engineer - DataOps
      
          ",https://es.linkedin.com/jobs/view/data-engineer-dataops-at-optimissa-3715657158?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=NlwqM4gVp3KQhIkDHeallg%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Optimissa
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 hour ago
  
          ","¿Quiénes somos?

Optimissa es una empresa de consultoría especializada en Financial Services, siempre en búsqueda permanente de los mayores entusiastas de la Consultoría. Intentamos reinventarnos constantemente para así poder ofrecer el mejor lugar para que nuestros colaboradores puedan desarrollar su carrera y la mejor alternativa como partner para nuestros clientes. Desarrolla tu carrera y escribe tu propia historia.




Nuestros Proyectos

Se caracterizan por un alto grado de complejidad, realizando labores de arquitectura, análisis y desarrollo. Construimos aplicaciones ad-hoc y producto propio para áreas de inversión de las principales entidades financieras.




En esta ocasión requerimos incorporar un/una Data Engineer - DataOps para sumarse al equipo.




Requisitos:

Experiencia con las siguientes tecnologías:

Cloud con AWS
CI/CD
Database management
PySpark
Python
Hadoop
Ingles nivel fluido.




Ofrecemos:

-Incorporación estable

-Excelente ambiente de trabajo

-Plan de carrera profesional

-Salario negociable según experiencia

-Plan de Retribución Flexible: combinación de salario base + beneficios que se adaptan a tus circunstancias (Ticket restaurant, seguro médico, cheque guardería, ticket transporte)

-Jornada flexible

-Zona de trabajo: España, Remoto




Si has seguido leyendo hasta aquí, cumples los requisitos....¡Únete a Optimissa!"
"
            
        Graduate Software Engineer
      
          ",https://de.linkedin.com/jobs/view/graduate-software-engineer-at-european-recruitment-3719956720?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=r9fjeS0clUbDnW5X7Kz94g%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            European Recruitment
          ","
            Germany
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      57 minutes ago
  
          ","Are you looking to kickstart your career in software development, and would like to work for a company that will train you on any tech stack you want to learn, whilst giving you the choice of what kind of project you work on, and simultaneously nurture your growth and professional development? Look no further!




Our client is a well established Technology consultancy that focus on agile software development projects for a variety of clients and industries across Europe. They are looking for new colleagues to strengthen their development teams across the business. Their projects include requirement analysis, software architecture, implementation, testing, integration, and rollout of large software systems, as well as Big Data and AI. They work mostly in Java and JavaScript, but also work with Python, C++ and more.




Requirements

Masters or a PhD with high standards of achievement in a scientific or engineering discipline such as computer science, mathematics, physics, etc.
A passion for IT
A willingness to work in a progressive, customer-oriented project environment,
Proficient in German or have at least a working level of German Language




What will they offer you?

Challenging IT projects for renowned customers in Europe - from start-ups to DAX-traded companies
A focus on agile methods such as Scrum and Kanban, modern tools, and open source
Permanent positions, 30.5 days holiday, paid overtime, hardware of your choice, and teamwork with amazing co-workers




By applying to this role you understand that we may collect your personal data and store and process it on our systems. For more information please see our Privacy Notice (https://eu-recruit.com/about-us/privacy-notice/)"
"
            
        Data Engineer (M/F/D)
      
          ",https://es.linkedin.com/jobs/view/data-engineer-m-f-d-at-tui-3701369963?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=Aw4mTTpV5lnGhKBm50XuLQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            TUI
          ","
            Madrid, Community of Madrid, Spain
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      7 hours ago
  
          ","TUI Group is the world’s number one integrated tourism business. Marketing, Sales and Common Analytics is a global team within TUI technology responsible for CX, Sales and Digital Analytics. We are a multi-disciplinary team of experts across Architecture, Engineering, DevOps and Agile Delivery providing services across the UK, Ireland, Sweden, Norway, Denmark, Finland, Germany, Belgium and The Netherlands. At TUI we’re ambitious to become the leader in technology within the travel industry and to achieve this we are looking to build a capable, creative team who want to be a part of accomplishing that goal. We never stop looking ahead, seeking new ways to delight our customers and grow our business. We recognise the power of digital and the massive contribution this brings to creating a truly unique and differentiated customer experience. The Data Engineer is a practitioner and an advocate of state-of-the-art data engineering practices. Working in an agile environment and keeping up with the ever-evolving technical landscape the Data Engineer is a lifelong learner and likes to think outside the box.




About The Job




As a Data Engineer, you will be part of a cross-functional team that enables data engineering skills and capabilities across a whole domain. Being an enthusiast in data engineering, with a strong DevSecOps mindset, you’ll use your excellent collaboration skills to work with your team to deliver the best answers to our customers’ needs with full responsibility for its data flows from design to operation. You care diligently about the quality of your work, including proper documentation and security aspects.
You will use your deep technical skills to work closely with your colleagues to ensure an optimal data delivery architecture which is consistent throughout ongoing projects. You will work on data collection, data pipelines, data delivery to other systems and building a strong core data warehouse. Furthermore, you support your fellow Data Analysts and Data Scientists on data engineering tasks and work as a team to deliver data driven solutions.
You are able to verbalise your thoughts and ideas and take the initiative to translate ideas into outcomes. Together with the domain’s teams as well as the Group Enabler teams you will research, evaluate and test new approaches, processes and tools and help teams to use them effectively. You take part in Communities of Practice and collaborate in shared initiatives to grow your experience. You learn and grow in your role and welcome receiving support and coaching from senior colleagues.
You love to work in an international, multi-cultural team. You challenge constructively and have high expectations of yourself and others. You always drive for technical excellence, ownership and self-organisation at team and personal level. You love to learn and acquire new skills and keep up to date with latest developments in your focus areas.
Security is part of everyone’s job. At TUI, we practise secure behaviours first in everything we do




About You




The ability to design, implement and use effective database structures to ensure data is organised effectively and ready for downstream development of data science and analytics;
Experience working in a structured environment and desire for good documentation, exceptional delivery, effective organisation, and high-quality communication;
Experience of Big Data platforms, enabling non-technical users to gain insights into key business metrics;
Strong SQL and data profiling skills – enjoy working with data, process analytics and development, understanding of common architectures;
Solid understanding of data warehousing principles, concepts and best practices (e.g. Data Mart, Data Lakes, Data Vault);
Experience in data modelling with ETL (e.g. usage of Informatica) and scheduling (e.g. UC4, airflow);
Knowledge of BI applications such as Power BI, Tableau or Spotfire;
Passionate about continuous improvement, collaboration and great teams;
Strong problem-solving skills coupled with good communication skills;
English language skills required (written & spoken);
German language skills as a big plus




About Our Offer




Working in the leading global tourism group: We stand for intercultural cooperation and offer the opportunity to work in international projects and teams.  
Mobile working and flexible working hours: We believe that work is something you do, not where you go. Our offer: newWork@TUI (hybrid working) & TUI Workwide (Working from abroad) 
Development and career opportunities: We promote the potential of our employees with a wide range of (digital) training opportunities and international career opportunities.  
Personal benefits: We offer attractive remuneration with holiday bonus, generous travel benefits, extensive health & wellbeing offers and much more.  




We love to see your uniqueness shine through and inspire the future of travel. If you would like to read more about what Diversity & Inclusion means to us simply visit our Learning Lounge.


"
"
            
        DWH Engineer (remote, Located in Baltics)
      
          ",https://lv.linkedin.com/jobs/view/dwh-engineer-remote-located-in-baltics-at-avalanche-laboratory-3719409115?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=HxwgM%2BF1SiXwL4sW%2BUVOIg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Avalanche Laboratory
          ","
            Latvia
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      5 hours ago
  
          ","Who We Are




Our Mission is to help those in need with our out-of-this-world superpowers. Avalanche Laboratory's purpose is to be a reliable and long-term business partner to our customers offering them customized software solutions tailored for their business processes. We work on a project basis (in the EU and beyond), to this day we have already implemented over 320 projects and currently, we are working on another 45 projects. We have a wide range of clients from the financial sector, fintech, government projects, manufacturing companies etc.




What We Do




We are set up to provide our customers with end-to-end support in the process of developing software solutions:




Business need analysis, design of functional and non-functional requirements, system analysis, support for business transformation and IT/business consultancy;
User interface and experience design and development for mobile and desktop applications;
Front and back-end development in a wide range of technologies: Java, .Net, Ruby, GoLang, Oracle, Python
Complete Data Warehouse solutions from architecture, design and implementation using mainly Vertica, Oracle and Microsoft platforms
Avalanche has been the central counterparty for multiple major banking projects in the Scandinavia and Baltics, in areas such as lending automation, regulatory reporting and calculations, integrations, governance, risk and compliance, Basel II/III, Stress Testing, AML/KYC




Do you like us already? Wait until you see the role 😊




Avalanche Labs is looking for DWH Engineers to join our growing team. In this role, you will be responsible for designing, developing, and maintaining data warehouses and enterprise data management systems. You will work closely with business stakeholders and data analysts to understand and translate business requirements into technical solutions that meet performance, scalability, and security standards.




You will have the opportunity to work on a diverse range of projects across industries, with an initial focus on the Banking sector. The project involves BI and DWH tasks, such as developing BI reporting solutions, including the development of data sourcing for various banking regulatory credit reports. You'll be a part of a team of our consultants.




As a DWH Engineer, you will play a critical role in ensuring the timely delivery of high-quality technology solutions that meet our clients' needs. You will be provided with the opportunity to work with clients and projects worldwide, offering a perfect platform to boost your career with Avalanche Labs.




DO YOU HAVE...




💫 3+ years of experience in DWH or ETL development;




💫 Hands-on experience with DWH platforms such as Oracle, SQL Server, Teradata, or Hadoop;




💫 Expertise in SQL and PL/SQL programming languages;




💫 Experience with ETL tools such as Informatica, DataStage, or SSIS;




💫 Familiarity with API development and integration technologies such as REST, SOAP, and JSON;




💫 Strong analytical and problem-solving skills with attention to detail and accuracy.




Specific Skills and Tools:




💫 Proficiency in Teradata DWH database;




💫 Experience with Oracle Data Integration (ODI) for ETL tasks;




💫 Familiarity with Erwin for data modeling;




💫 SQL for Data Analysis;




💫 Experience using collaboration tools such as Confluence, JIRA, and Git;




💫 Knowledge of additional full stack tools including Teradata SQL Assistant, Oracle Database, EDW-Board, Jenkins, Tivoli Scheduler, Visual Studio, Bit Bucket, ERwin, Jira, and Procreg.




WHAT YOU WILL BE DOING:




🚀 Design, develop, and maintain DWH and ETL (Extract, Transform, Load) solutions;




🚀 Collaborate with business stakeholders and data analysts to understand and translate business requirements into technical solutions;




🚀 Develop and maintain data models and database schemas that support business processes and analytics;




🚀 Develop and maintain data integration and API solutions;




🚀 Build automated testing and validation frameworks to ensure data quality and accuracy;




🚀 Troubleshoot and resolve data-related issues, such as missing or incorrect data;




🚀 Document technical designs, processes, and procedures.




THEN...




💫 Apply and join our team!




📩 If you have any questions or want to know more details about this vacancy - feel free to contact us!




WHY BECOME AN AVALANCHER...




⭐This is an opportunity to work with talented teammates and shape the future of Avalanche Labs (and we have daring plans!)




⭐Working on an international level in a fast-paced environment with professional growth opportunities




⭐Benefit basket with options to get the latest tech, additional vacation weeks, training, travel around Europe in a camper van, go on extreme adventures with Avalanchers, and much more!




⭐Excellent quarterly company events and monthly themed events!




⭐Flexible work time and hybrid or remote work arrangements and other perks"
"
            
        Software Engineer
      
          ",https://pl.linkedin.com/jobs/view/software-engineer-at-zappyrent-3715642074?refId=PKqetvJTXefVAxHGt%2FLikg%3D%3D&trackingId=m%2FFOw87Mpmxu7x8%2FB%2Fh01A%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Zappyrent
          ","
            Poland
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      2 hours ago
  
          ","The company




At Zappyrent we aim to change the long-term home rental market. We want to provide tenants and landlords a better experience, easier and safer, all along the way that will lead them to signing the contract, till the end of the stay.

Our goal is to become the market leader in Italy and then Europe. 

We recently received a significant funding that gave us fresh energy to move forward. 

We are growing at a very fast pace and we need people able to take care of our products.




The role

 

For our product team, we are looking for a product engineer able to:

 

Take ownership of real customer problems.
Build smart, efficient solutions to both back-end and front-end systems.
Participate in scaling our microservices architecture.
Create and maintain services used within our ecosystem.
Learn new skills and technologies as you go.

 

The profile we need (more or less):

 

You have experience in modern Node.js technologies including Express-like frameworks.
You have experience in delivering tested code.
You have experience in AWS architectures (EC2, S3...).
You have experience with single page applications (React is a plus).
You are committed and ready to take the extra step to create an awesome product.
You are proficient in English.




Working in Zappyrent product team

 

At Zappyrent product team, we consider that there is nothing more important than delivering value for all the people who have to do with what we do, whether they are tenants, landlords or colleagues. We give a lot of autonomy to team members and they are expected to have a high level of ownership. We care a lot about the quality of what we build and the robustness of our code. We will let you take your time to make something very good and we need you to always think about how you can deliver the best and most elegant solutions.

 

By joining our team you will:

 

Have the opportunity to explore (and push for) cutting edge technologies.
Work with people that are passionate about the products they build.
Be part of an adventure in which your input will make the difference.
Participate in creating a great culture and a nice work environment.

 

Our offer

 

Freelance contract
Equity options are part of the compensation package
Company bonus based on results
Training budget
Flat structure

  

If you like this role and it sounds like a great fit, we are excited to meet you!"
