Title,url,company,location,status,date_posted,text
"
            
        Data/BI Engineer (con Azure)
      
          ",https://es.linkedin.com/jobs/view/data-bi-engineer-con-azure-at-plain-concepts-3719408434?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=AevMgB5KsHOwSC7tVNbhIQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Plain Concepts
          ","
            Spain
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      18 hours ago
  
          ","Estamos ampliando nuestros equipos de datos, no nos importan mucho el título, pero a este rol le llamamos Developer BI y la clave es la experiencia en análisis y visualización de datos con PowerBI, conocimientos en cloud Azure y constantes ganas de seguir aprendiendo.




Nuestra visión es construir equipos multidisciplinares, los cuales autogestionan directamente de forma AGILE los proyectos, para encontrar y realizar las mejores soluciones😊




¿Qué harás?:




Analizar los requisitos del negocio y de los usuarios para desarrollar modelos semánticos
Analizar, consultar y transformar datos utilizando DAX
Analizar soluciones de Business Intelligence
Modelado de bases de datos
Trabajar con ETL y grandes volúmenes de datos
Trabajar en proyectos que ayuden a conseguir los objetivos de los equipos y de la empresa, manteniendo la autonomía al hacerlo
Cooperar y ayudar a otros Desarrolladores, ya que todos tenemos los mismos objetivos




Requirements




¿Qué buscamos?:




Experiencia trabajando con modelos tabulares
Experiencia de trabajo con base de datos SQL Server
Tener un buen conocimiento del ecosistema Azure - IMPRESCINDIBLE
Tener experiencia con PowerBI (Visualización, modelado, DAX)
Tener experiencia con Azure y servicios como Data Factory
Inglés - muy valorable




Benefits




¿Qué Ofrecemos?:




Salario acorde al mercado y tu experiencia 🤑
Horario flexible 35 horas / semana 😎 (sin reducción de salario)
Trabajo remoto 100% (opcional) 🌍
Retribución flexible (restaurante, transporte y guardería) ✌
Seguro médico y dental (totalmente gratuito para el empleado) 🚑
Presupuesto individual para formación ycertificaciones de Microsoft gratuitas 📚
Clases de inglés (1 hora a la semana) 🗽
Día libre por tu cumpleaños 🌴🥳
Bonus mensual en concepto de electricidad e internet en casa 💻
Descuento en plan de gimnasio y actividades deportivas 🔝
Plain Camp (evento anual de team building) 🎪




➕ El gusto de trabajar siempre con las últimas herramientas tecnológicas.




Con toda esta info ya conoces mucho de nosotros, ¿nos dejas que conozcamos más de ti?




¿El proceso de selección? – Sencillo, 3 pasos: una llamada y 2 entrevistas con el equipo 🤘




Y te preguntarás… ¿Quién es Plain Concepts?




Plain Concepts somos más de 400 personas apasionadas por la tecnología, movidas por el cambio hacia la búsqueda de las mejores soluciones para nuestros clientes y proyectos.




A lo largo de estos años, la empresa ha crecido gracias al gran potencial técnico que tenemos dentro y apoyándonos siempre en nuestras ideas más locas e innovadoras. Contamos con más de 14 oficinas en 6 países diferentes. Nuestro objetivo principal es seguir creciendo como equipo, realizando los mejores y más avanzados proyectos en el mercado.




Realmente creemos en la importancia de reunir personas de diferentes ámbitos y países para formar el mejor equipo, con una cultura plural e inclusiva.




¿Qué hacemos en Plain?




Nos caracterizamos por tener un ADN 100% técnico. Desarrollamos proyectos a medida desde 0, consultorías técnicas y formación.




No hacemos bodyshopping ni outsorcing
Nuestros equipos son multidisciplinares y la estructura de organización es plana y horizontal
Muy comprometidos con los valores AGILE
Vivir es compartir, nos ayudamos, apoyamos y animamos mutuamente para ampliar nuestros conocimientos internamente y también de cara a la comunidad (con conferencias, eventos, charlas..)
Siempre buscamos la creatividad e innovación, incluso cuando la idea es una locura para otros
La transparencia, clave para cualquier relación.




Hacemos realidad las ideas y soluciones de nuestros clientes con un alto grado de excelencia técnica, para más información visita nuestra web:




➡ https://www.plainconcepts.com/es/casos-estudio/




En Plain Concepts, sin duda, buscamos ofrecer igualdad de oportunidades. Queremos solicitantes con diversidad sin importar la raza, color, género, religión, nacionalidad,"
"
            
        Data Engineer
      
          ",https://es.linkedin.com/jobs/view/data-engineer-at-empresa-confidencial-3715682669?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=cHF6KpL7FaBRqOwkeQ%2FTGQ%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Empresa Confidencial
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      12 hours ago
  
          ","Gran empresa de tecnología líder en desarrollo de Software y Productos Digitales, caracterizados por su alta capacidad de integrar el mundo core con el mundo digital.




Principales Partners: Microsoft, Google, Amazon, Oracle, MicroStrategy, entre otros.




Perfil: Data Engineer.




Requisitos:

Mínimo 4 años de experiencia laboral con Pyspark o Scala.
Experiencia en procesos ETL, modelado de datos.
Experiencia laboral con Cloud (preferiblemente Azure).
Experiencia con Azure Data Factory y Azure Databricks.
Conocimientos de SQL avanzados.




🔴QUÉ TE OFRECEMOS:

✔Contrato Indefinido en una compañía 100% digital tecnológica y del IBEX 35.

✔Teletrabajo 100%, o si lo prefieres, modalidad híbrida en tu provincia.

✔Horario flexible e intensivo (todos los viernes y los meses de verano, Julio y Agosto).

✔ Salario abierto a escuchar motivación al cambio del candidato, en función expertise.

✔ Posibilidad de trabajar con los expertos referentes en proyectos tecnológicamente punteros que generan un impacto real en la sociedad.

✔Beneficios adicionales al salario: seguro de vida, servicios de telemedicina y asistencia legal.

✔Podrás disfrutar de 32 días de vacaciones y laborables de descanso al año: 22 normal + 10 de libre disposición.

✔ Formación continuada y personalizada, miles de cursos especializados en IT en Udemy for Business. Además si quieres certificarte te vamos a apoyar.

✔Acceso a plataforma MyClub donde te podrás beneficiar de numerosos descuentos y promociones exclusivos para nuestros profesionales.

✔Favorecemos que puedas asistir a eventos tanto nacionales como internacionales y organizaremos eventos open Company, así como participar en las iniciativas y actividades de la compañía.

✔Acceso a plataforma Privilege Store donde te podrás beneficiar de numerosos descuentos y promociones exclusivos para nuestros profesionales.

✔Y también, puedes acceder a un programa de retribución flexible que te hará la vida más cómoda: Tarjeta de transporte público, tarjeta restaurante, Cheques guardería, seguro médico privado y plan de previsión social.

✔Por otro lado, desarrollan modelos de intraemprendimiento, siendo vehículo de inversión de startups, spinoffs e iniciativas innovadoras de base tecnológica. Si tienes una idea de negocio, la podrás desarrollar con nosotros.

✔Trabajarás con los referentes tecnológicos de una multinacional española líder en transformación digital.

✔Participaras en proyectos retadores que generan un impacto positivo en la sociedad, creando soluciones que integran negocio y tecnología."
"
            
        Data Engineer
      
          ",https://es.linkedin.com/jobs/view/data-engineer-at-vitria-technology-inc-540447554?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=Xlhuejnyg%2FJZdC7J6lSkDw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Vitria Technology, Inc.
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      14 hours ago
  
          ","At Vitria, you will be a critical member of a growing team working on one of the industry's fastest growing trends - Real-time Analytics and AI Operations. We need creative, smart, easy to work with Data Engineers to help implement real-time analytics applications and new solutions based on the Vitria's software products VIA and Vitria AIOps.




Responsibilities

During customer's engagements the Data Engineer provides expertise in all stages of the full life-cycle development process and assists in designing and implementing business processes, interfaces to customers' and partners' business systems and user interfaces, as well as providing guidance in developing systems for fault tolerance and optimal performance.




Required Skills

For this position we are looking for a senior software professional with excellent customer interaction expertise, effective presentation skills, and working experience in most of the following:

Server side programming languages like java, javascript, scala,..
Big data technologies like Spark, Hadoop, Hive, Kafka, Druid,..
Integration technologies like Web Services, REST, JMS, ...
Familiarity with relational databases like Oracle, DB2, MySQL, MS SQL Server and Operating Systems like UNIX, LINUX and Windows Server.
Although not mandatory, understanding of AIOps use cases and related technologies and protocols like Machine Learning, Fault Management, Performance Management, SNMP, Syslog, etc...is highly valuable.




Our customers and colleagues are located all around the world and some of the work might require being on site at the customer premises, therefore willingness to travel as well as fluency in English are essential to the position.




In exchange, we offer the opportunity to join a leading global software company, completely driven by technology where your contribution as a technologist will make an impact. We also offer a competitive salary and benefits (Salary + Private Medical Insurance + Life Assurance + Private Pension Plan + Laptop + Mobile) as well as a friendly start-up atmosphere, with the possibility to work from your home office when customer engagements allow it.


"
"
            
        Data Engineer
      
          ",https://it.linkedin.com/jobs/view/data-engineer-at-esprimo-s-r-l-3715625463?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=JP7zTn9qBkrkdn%2BTpmkZmA%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Esprimo S.r.l.
          ","
            Italy
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      14 hours ago
  
          ","ESPRIMO Srl, società di consulenza informatica che opera dal 2002 su tutto il territorio nazionale ed internazionale, a supporto delle imprese, si colloca nel settore dell’Information Technology proponendosi come obiettivo quello di fornire una vasta gamma di prodotti, servizi e soluzioni nelle aree più strategiche per l’impresa, come: Infrastrutture IT, Content Management, ERP, Business Intelligence, CRM, Web Applications, è alla ricerca di un:




Data Engineer per la costruzione di pipeline streaming su piattaforma a microservizi custom java.




Competenze:

- Kubernetes - Docker - Kafka - Java e Python




Sede operativa: Remoto




Si offre un inserimento in un contesto stimolante e innovativo, con grandi prospettive di crescita professionale e una retribuzione commisurata all'esperienza.

Si richiede l’invio di Curricula rispondenti al profilo della posizione aperta, verranno presi in considerazione solo quelli effettivamente in possesso dei requisiti sopraindicati.

La ricerca è rivolta ad entrambi i sessi (L.903/77). Inviare dettagliato curriculum vitae, con l’autorizzazione al trattamento dei dati personali secondo la Legge 196/2003."
"
            
        Data Engineer - Google Cloud Platform (GCP)
      
          ",https://es.linkedin.com/jobs/view/data-engineer-google-cloud-platform-gcp-at-inetum-3673661803?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=ekVbdZnM4%2BTmIlJTvFpiLQ%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Inetum
          ","
            Spain
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      18 hours ago
  
          ","En Inetum seguimos creciendo y ampliando nuestra Unidad de Data. Buscamos un/a DATA ENGINEER, para formar parte de proyecto estable.




*¿Qué tareas vas a realizar?:

Nos ayudarás realizando el desarrollo y mantenimiento de la infraestructura de proyecto en GCP - Back-end y front-end del back-office necesario para FinOps.




*¿Qué requisitos necesitarás para llevarlo a cabo?:

Herramientas de automatización de: Inspección de la infraestructura, Alertado, Auto-remediación.
Conocimientos clave - GCP en general, en específico:Cloud Functions, Workflows, BigQuery, PubSub, CloudSQL, Optimización de recursos en GCP, Mecanismo de CUDs.




*¿Qué podemos ofrecerte?:

Retribución salarial acorde con la experiencia aportada
Plan de carrera: ofrecemos una atractiva carrera profesional en función de la experiencia y potencial personal dentro de una compañía en continua evolución y con un sólido crecimiento
Plan de formación en competencias tecnológicas de acuerdo con las exigencias de los proyectos y clientes.
Retribución flexible: te ofrecemos una retribución a la carta pudiendo elegir diferentes productos y modelar tú mismo cómo distribuirlos: seguro de salud, tickets de comida, guardería, tarjeta transporte, etc.
Flexibilidad horaria.




*Alguno datos sobre nosotros...:

En Inetum, somos un consultora digital, internacional y ágil. En la era de la post-transformación digital, nos esforzamos para que cada uno de nuestros 27.000 profesionales puedan renovarse continuamente viviendo positivamente su propio flow digital. Cada uno de ellos puede diseñar su itinerario profesional de acuerdo a sus preferencias, emprender junto a sus clientes para construir en la práctica un mundo más positivo, innovar en cada uno de los 27 países y conciliar su carrera profesional con su bienestar personal.




Nuestros 27.000 atletas digitales están orgullosos de haberse certificado Top Employer Europe 2023




Además, proporcionamos servicios y soluciones digitales, y nos estructuramos en varias áreas de negocio. En concreto, nuestra área de ""Digital Consulting"", es cross a toda la compañía, por lo que se trabaja para todos los sectores y son los más punteros tecnológicamente hablando. Incorpora a la organización las nuevas tecnologías y deja a las áreas verticales aquellas que ya consideramos consolidadas.







Únete a INETUM. Vive tu Positive Digital Flow."
"
            
        Data Engineer - DataOps
      
          ",https://es.linkedin.com/jobs/view/data-engineer-dataops-at-optimissa-3715657158?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=n6EUQr7uah%2BXkzVfC7UZGQ%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Optimissa
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      14 hours ago
  
          ","¿Quiénes somos?

Optimissa es una empresa de consultoría especializada en Financial Services, siempre en búsqueda permanente de los mayores entusiastas de la Consultoría. Intentamos reinventarnos constantemente para así poder ofrecer el mejor lugar para que nuestros colaboradores puedan desarrollar su carrera y la mejor alternativa como partner para nuestros clientes. Desarrolla tu carrera y escribe tu propia historia.




Nuestros Proyectos

Se caracterizan por un alto grado de complejidad, realizando labores de arquitectura, análisis y desarrollo. Construimos aplicaciones ad-hoc y producto propio para áreas de inversión de las principales entidades financieras.




En esta ocasión requerimos incorporar un/una Data Engineer - DataOps para sumarse al equipo.




Requisitos:

Experiencia con las siguientes tecnologías:

Cloud con AWS
CI/CD
Database management
PySpark
Python
Hadoop
Ingles nivel fluido.




Ofrecemos:

-Incorporación estable

-Excelente ambiente de trabajo

-Plan de carrera profesional

-Salario negociable según experiencia

-Plan de Retribución Flexible: combinación de salario base + beneficios que se adaptan a tus circunstancias (Ticket restaurant, seguro médico, cheque guardería, ticket transporte)

-Jornada flexible

-Zona de trabajo: España, Remoto




Si has seguido leyendo hasta aquí, cumples los requisitos....¡Únete a Optimissa!"
"
            
        Data Engineer AZURE
      
          ",https://es.linkedin.com/jobs/view/data-engineer-azure-at-tsd-consulting-3719948380?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=ErVsOnhvwVg%2F%2FPL054w3ZQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            TSD Consulting
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      14 hours ago
  
          ","
        Desde TSD Madrid buscamos sumar a nuestro equipo permanente de trabajo un/a Data Engineer especialista en stack tecnológico AZURE, con al menos 3 años de experiencia en proyectos Big Data y Business Intelligence. Serán tus tareas principales: • Procesos ETL con Azure Data Factory. • Integración de datos con Azure Databricks. • Realizar modelado y visualización, implementación de informes y Cuadros de Mando / Dashboards con herramienta Power BI o similares. • Realizar funciones técnicas implantando soluciones end to end en proyectos de BI. • Entender las necesidades del cliente teniendo contacto continuo y fluido. • Realizar análisis dando respuestas creativas y resolutivas. ¿Qué conocimientos / experiencia debéis tener? • Experiencia de al menos 3 años en procesos de ETL AZURE Data Factory. • Experiencia de al menos 1 año en integraciones utilizando AZURE Databricks. • Fuerte experiencia en SQL (al menos 5 años realizando consultas de todo tipo y complejidad a diversas BBDD). • Conocimientos/experiencia con lenguaje Python, Scala ó R, librerías Pyspark. Buscamos que puedas potenciar junto a nosotros tus capacidades para la gestión del cambio y resolución de problemas. Nuestro equipo se caracteriza por tener un relacionamiento cercano con los clientes, a nivel interno y externo. Tenemos muy buenas aptitudes comunicativas y disfrutamos trabajando en equipo. Esperamos que seas curioso, inquieto y con flexibilidad para adquirir nuevos conocimientos y encarar nuevos desafíos que impliquen el aprendizaje de nuevas tecnologías. ¿Qué conocimientos / experiencia no son indispensable pero que nos gustaría que tuvieses? • Titulados en Ingeniería, CFGM o CFGS en sistemas, informática o similares. • Conocimientos/experiencia con herramientas AZURE: DevOps, Azure Functions, Data Lake, Synapse, Analysis Service, Data Analytics, … • Conocimientos/Experiencia con herramientas Oracle: PL/SQL, Oracle SQL Server, ODI, … • Conocimientos/Experiencia con stack tecnológico Microsoft: SSIS, SSAS, SSRS. • Experiencia laboral en proyectos BI con las tecnologías: Power BI, DAX, Power Pivot, Power Query (M) y SQL Server. • Valorable inglés a nivel de conversación (B2/C1). • Haber trabajado con metodologías Agile / Scrum. ¿Qué te ofrecemos en TSD? • Retribución competitiva y transparente acorde con tu valía y certificaciones, en este caso nuestra propuesta parte de los 42.000€ de Salario Bruto Anual. • Plan de Formación. • Contrato indefinido con TSD. • Seguro Médico Privado a partir del séptimo mes. • Y, sobre todo, un trato personalizado, no serás uno más entre miles. Si estas interesad@ en saber más sobre nosotros y nuestros proyectos, visita nuestro career center: https://tsdconsulting.altamiraweb.com/ Ref: 2023/DEAG
      "
"
            
        Graduate Software Engineer
      
          ",https://de.linkedin.com/jobs/view/graduate-software-engineer-at-european-recruitment-3719956720?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=UI2DchIyiCWW9Fx2Z3R1ow%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            European Recruitment
          ","
            Germany
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      14 hours ago
  
          ","Are you looking to kickstart your career in software development, and would like to work for a company that will train you on any tech stack you want to learn, whilst giving you the choice of what kind of project you work on, and simultaneously nurture your growth and professional development? Look no further!




Our client is a well established Technology consultancy that focus on agile software development projects for a variety of clients and industries across Europe. They are looking for new colleagues to strengthen their development teams across the business. Their projects include requirement analysis, software architecture, implementation, testing, integration, and rollout of large software systems, as well as Big Data and AI. They work mostly in Java and JavaScript, but also work with Python, C++ and more.




Requirements

Masters or a PhD with high standards of achievement in a scientific or engineering discipline such as computer science, mathematics, physics, etc.
A passion for IT
A willingness to work in a progressive, customer-oriented project environment,
Proficient in German or have at least a working level of German Language




What will they offer you?

Challenging IT projects for renowned customers in Europe - from start-ups to DAX-traded companies
A focus on agile methods such as Scrum and Kanban, modern tools, and open source
Permanent positions, 30.5 days holiday, paid overtime, hardware of your choice, and teamwork with amazing co-workers




By applying to this role you understand that we may collect your personal data and store and process it on our systems. For more information please see our Privacy Notice (https://eu-recruit.com/about-us/privacy-notice/)"
"
            
        Software Engineer (Python)
      
          ",https://pt.linkedin.com/jobs/view/software-engineer-python-at-revolut-3194940087?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=5dq5MxcbKmZj3fW%2FiKghwg%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Revolut
          ","
            Portugal
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      17 hours ago
  
          ","About Revolut

People deserve more from their money. More visibility, more control, more freedom. And since 2015, Revolut has been on a mission to deliver just that. With an arsenal of aweso﻿me products that span spending, saving, travel, transfers, investing, exchanging and more, our super app has helped 30+ million customers get more from their money. And we're not done yet.

As we continue our lightning-fast growth, we believe that two things are essential to continuing our success: our people and our culture. So far, we have 6000+ people working around the world, from our great offices or remotely, on our mission. And we're looking for more. We want brilliant people that love building great products, love redefining success, and love t﻿urning the complexity of a chaotic world into the simplicity of a beautiful solution.﻿

About The Role

Our Technology team isn’t just one of the best in the industry, it’s one of the best in the world. And we’re proud of it. It’s our driving force; our engine 🚀

From building a new banking backend to creating an award-winning app, there’s nothing (and we mean nothing) our tech team can’t do.

Our Technology team isn’t here to fix legacy systems – it’s here to build world-class financial products from the ground up.

Products that will be used by millions of people around the world 🌎

You may expect our Python Engineers to work on heavily regulated banking systems, but we love the unexpected.

We’re actually better known internally for writing high-quality code and building complex novel solutions end-to-end 🧠

These geniuses have created our chatbot – the lovely Rita – and they didn’t stop there 🤯

They’ve also created automated FinCrime quality controls in a few weeks. Yes, they’re just that good!

You’ll never work alone, either. As a Python Engineer, you’ll sit within a Product Team – simultaneously working with Data Scientists, Analysts, Engineers, Product Owners and Operations Managers to solve problems and make our rocket ship fly even higher 🚀

Ready to join? 👇

What You’ll Be Doing

Building APIs making sure they are properly designed and scale according to the business needs
Creating data pipelines to pull data from production services into our data warehouse - powering reporting, data analytics and data science
Writing event consumers to build new data models in order to provide this data to new flows and processes


What You'll Need

5+ years of experience working as a Software Engineer
3+ years Engineering with Python as your primary language
An academic background in a STEM subject
Fluency in Python, SQL and other OOPLs
Experience with API development & integration
Practical understanding of distributed systems
Ability to write concurrent code in IO/CPU bound situations
Experience with Docker, K8s, Ansible, Teamcity, monitoring and alerting


Nice to have

Experience with prototyping and sketching
Multiple side projects or open source contributions
Exposure to GCP
Experience with Django Framework


Building a global financial super app isn’t enough. Our Revoluters are a priority, and that’s why in 2021 we launched our inaugural D&I Framework, designed to help us thrive and grow everyday. We're not just doing this because it's the right thing to do. We’re doing it because we know that seeking out diverse talent and creating an inclusive workplace is the way to create exceptional, innovative products and services for our customers. That’s why we encourage applications from people with diverse backgrounds and experiences to join this multicultural, hard-working team.

Refer to our Data Privacy Statement for Candidates: https://www.revolut.com/legal/data-privacy-for-candidates for details on our data handling practices during your application.

"
"
            
        Data Analyst mit 100% Homeoffice
      
          ",https://de.linkedin.com/jobs/view/data-analyst-mit-100%25-homeoffice-at-finanzguru-3715667179?refId=4P411kHD5cyl2eSMvr%2FvYg%3D%3D&trackingId=ITK80Se0aGnPkzreywnKIQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Finanzguru
          ","
            Germany
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      13 hours ago
  
          ","Deine Mission 🚀




Unsere KPIs sind deine Leidenschaft. Du brennst dafür, den Erfolg von Finanzguru messbar zu machen und arbeitest dafür als Teil von einem Produkt-Team
Du bereitest Insights so auf, dass sie für jeden im Unternehmen gut zu verstehen sind. Du hast eine Leidenschaft für Data Story Telling und Datenvisualisierungen
Du tauchst tief in das Versicherungsgeschäft ein, lernst die Industrie und ihre Prozesse kennen und lässt dieses Wissen in deine Arbeit einfließen
Du hilfst Finanzguru durch Entscheidungen, die auf deinen Analysen basieren, für unsere User:Innen noch besser zu machen




Deine magischen Kräfte 💫




Du hast mindestens 3 Jahre Erfahrung im Bereich Data Analytics
Du hast sehr gute Kenntnisse in SQL and PySpark
Du hast mehrjährige Erfahrung mit Python und kannst Analysen selbstständig in Jupyter Notebooks aufbereiten
Du kennst dich mit den Grundlagen von Datenbanken aus und hast schon mit großen Datenmengen gearbeitet
Du hast ein sehr gutes Verständnis von Statistik und ihrer Anwendung (z.B. A/B testing)
Du bist in der Lage, komplexe Zusammenhänge durch gute Kommunikation einfach greifbar zu machen




Unser Versprechen ✅




Finanzguru mitgestalten statt nur mitschwimmen: Aktive Mitarbeit an fachlichen und kulturellen Themen, die auch über den Tellerrand hinausgehen & die Tech-Community glücklich machen
Ein Team bestehend aus wahren Gurus auf ihren Fachgebieten, flachen Hierarchien, Transparenz und Spaß bei als auch außerhalb der Arbeit
Eigenverantwortung vom ersten Tag an, eine attraktive Vergütung sowie die berufliche Perspektive und die Möglichkeit, Dich in Deinem Aufgabenfeld (und darüber hinaus!) weiterzuentwickeln
Die Möglichkeit aus dem Home Office heraus zu arbeiten"
