Title,url,company,location,status,date_posted,text
"
            
        Data Engineer
      
          ",https://es.linkedin.com/jobs/view/data-engineer-at-reverse-tech-3718526636?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=biFMfVLV6jq%2BHg3rfu5zsw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Reverse Tech
          ","
            Barcelona, Catalonia, Spain
          ",,"
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      13 hours ago
  
          ","At Reverse Tech, we are on a mission to create, launch, and scale digital product brands in the health and wellness space. Our goal is ambitious – we aim to help 10 million people improve their health by 2026 through hyper-targeted, mass-scale brands. We specialize in subscription-based business models and pride ourselves on being results-focused, with no big egos, just big data.




What We Want to Achieve:




Our vision is to discover novel self-serve solutions to the world's greatest health problems, all while adhering to our core values.




We are a dynamic tech startup entering an exciting new phase, and we're seeking a skilled Data Engineer to support our expansion. Your role will involve creating and managing large and complex data systems, ensuring data quality and integrity, and developing ETL processes.




As an integral part of our team, your technical expertise will shape our future strategies, contributing significantly to accelerating our rapid growth and success.




About the Role:




Design, build, and maintain scalable data management systems that can adapt to our growing data requirements
Utilize DBT to create and optimize ETL processes, ensuring efficient data extraction, transformation, and loading
Apply your excellent SQL skills to interrogate, handle, and manage vast datasets
Collaborate with the Data team to set up and refine data architecture that aligns with our business needs, including connecting to new data sources via APIs as necessary
Provide robust support for our data infrastructure, troubleshoot production issues, and guarantee overall system stability and performance
Contribute to data documentation efforts, ensuring accurate and up-to-date records of our data processes and systems




Requirements




Strong experience with SQL and data warehousing solutions such as Google BigQuery
Proficiency with data pipeline and workflow management tools, such as Airflow, and data build tools like DBT
Demonstrated expertise in building and maintaining reliable and scalable ETL on big data platforms
Excellent problem-solving skills, with an emphasis on product development
Good communication skills, with the ability to present complex technical ideas in a clear and comprehensible manner
Proficiency in event tracking and Google Tag Manager (GTM)
Experience in Performance Marketing, Direct-To-Consumer brands with subscription revenue models, and similarly data-driven industries such as gaming is a strong plus




Our Values:




Care: We support and stand by our team members in any situation, ensuring that no one is left behind
Extreme Ownership: We take responsibility not only for tasks under our direct control but for anything that impacts our mission's success
Identification: We take pride in being part of something bigger than ourselves, with the goal of changing the world by helping people get healthier
Communication: We value honesty and direct language, fostering a culture free of politics
Performance: We believe in providing full freedom while striving for top-notch performance from everyone
Trust: We value the words and qualities of our team members, fostering an environment of trust and respect




Benefits




100% remote and flexible work hours
Top notch equipment (MacBook Pro or PC, you decide
Full-time or freelance opportunities
Learning from the best, including ex-Googlers and more
Unlimited growth prospects
Inclusion in a winning team
Above-market compensation
A fun, non-corporate atmosphere




If you're passionate about Data Engineering, and are ready to join a dynamic, global team, we encourage you to apply. Help us shape the future of health and wellness through technology.




Learn more about us at https://www.reverse.tech/ and apply today to become a key player in our exciting journey."
"
            
        Data Engineer
      
          ",https://pl.linkedin.com/jobs/view/data-engineer-at-productiva-it-solutions-private-limited-3711631254?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=cqaPzyRqpoztqLwj4BCJpA%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Productiva IT Solutions Private Limited
          ","
            Poland
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      1 hour ago
  
          ","Role : Data Engineer with Talend

Location : Poland (Remote Working)




Experience: 5-7 Years

 

Data Engineer with Talend to support the SSF ITOT Data & Analytics team.

Develop jobs in Talend that will connect to Emerson Syncade and extract the data to Hermes (AWS)

Work with the project team to implement best practices on stream processing to provide near real-time updates to the data in AWS

Develop release management best practices of migrating Talend jobs through the development and testing process and eventually to production

Propose best practices on using TMC with this project

Work with the project's solution architect, information architect and other data engineers in defining and implementing the solutions

Data Engineer - Talend

 

Background:

 

The SSF ITOT Data & Analytics team is working on an initiative to bring Emerson Syncade data into the Hermes (AWS) platform to enable advanced data analytics on the MES front. An initial POC was already developed and the current initiative is to bring the solution to production.

 

This involves developing data pipelines that will move the data from the source system to AWS S3/Athena with near real-time updates.

 

Responsibilities:

 

Develop jobs in Talend that will connect to Emerson Syncade and extract the data to Hermes (AWS)

Work with the project team to implement best practices on stream processing to provide near real-time updates to the data in AWS

Develop release management best practices of migrating Talend jobs through the development and testing process and eventually to production

Propose best practices on using TMC with this project

Work with the project's solution architect, information architect and other data engineers in defining and implementing the solutions

 

Preferred competencies:

 

Talend Studio, Talend Management Console

SQL (MS SQL, PostgreSQL)

REST API development

MSMQ or other messaging frameworks

AWS - S3, Athena, Lambda

SDLC and data modeling experience"
"
            
        Data Engineer (AWS)
      
          ",https://es.linkedin.com/jobs/view/data-engineer-aws-at-plain-concepts-3713746185?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=UJdqgOBoTpI5jvI%2BS6hPfw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Plain Concepts
          ","
            Spain
          ","
         Actively Hiring
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      6 days ago
  
          ","Estamos ampliando nuestros equipos y aunque no nos importan mucho los títulos, llamamos a este rol Data Engineer y la clave es tener experiencia en cloud y un deseo constante de seguir aprendiendo.




Nuestra visión es construir equipos multidisciplinares que gestionen directamente los proyectos de forma AGIL para encontrar e implementar las mejores soluciones 😊.




¿Qué harás?




Participarás en la creación de plataformas de datos, ayudando a definir cómo la inteligencia artificial puede ayudar al negocio
Implementarás buenas prácticas en ingeniería en el área de datos e inteligencia artificial
Desarrollarás proyectos desde cero bajo supervisión mínima y con la colaboración del equipo
Participarás en el diseño de arquitecturas y toma de decisiones en un entorno constructivo y con dinámica de cocreación
Desarrollarás ETLs con Spark (Python)
Desarrollarás proyectos en cloud (Azure, AWS)
Construirás pipelines escalables con diferentes tecnologías: airflow, data factory,..
Participarás en procesos de preventa, desde fases tempranas en relaciones con clientes, siendo capaz de entender las necesidades del negocio, para encontrar la mejor solución técnica




Requirements




¿Qué buscamos?




Sólida experiencia trabajando en ecosistemas de datos de AWS
Sólida experiencia en Cloud (AWS). Valorable experiencia con Azure o GCP
Sólida experiencia en Python y PySpark procesando grandes volúmenes de datos
Experiencia en la creación de data pipelines (CI/CD)
Experiencia en la implementación de modelos de ML listos para producción, utilizando técnicas actuales de ML/Deep learning
Experiencia con tecnología MLOps
Experiencia con herramientas de control de versiones de código fuente
Conocimiento en bases de datos SQL y NoSQL
Experiencia en testing
Nivel alto de inglés
Team player
Nice to have: Experiencia en Power BI // Experiencia con herramientas como Terraform, Bicep o similares




Benefits




¿Qué Ofrecemos?:




Salario acorde al mercado y tu experiencia 🤑
Horario flexible 35 horas / semana 😎 (sin reducción de salario)
Trabajo remoto 100% (opcional) 🌍
Retribución flexible (restaurante, transporte y guardería) ✌
Seguro médico y dental (totalmente gratuito para el empleado) 🚑
Presupuesto individual para formación ycertificaciones de Microsoft gratuitas 📚
Clases de inglés (1 hora a la semana) 🗽
Día libre por tu cumpleaños 🌴🥳
Bonus mensual en concepto de electricidad e internet en casa 💻
Descuento en plan de gimnasio y actividades deportivas 🔝
Plain Camp (evento anual de team building) 🎪




➕ El gusto de trabajar siempre con las últimas herramientas tecnológicas.




Con toda esta info ya conoces mucho de nosotros, ¿nos dejas que conozcamos más de ti?




¿El proceso de selección? – Sencillo, 3 pasos: una llamada y 2 entrevistas con el equipo 🤘




Y te preguntarás… ¿Quién es Plain Concepts?




Plain Concepts somos más de 400 personas apasionadas por la tecnología, movidas por el cambio hacia la búsqueda de las mejores soluciones para nuestros clientes y proyectos.




A lo largo de estos años, la empresa ha crecido gracias al gran potencial técnico que tenemos dentro y apoyándonos siempre en nuestras ideas más locas e innovadoras. Contamos con más de 14 oficinas en 6 países diferentes. Nuestro objetivo principal es seguir creciendo como equipo, realizando los mejores y más avanzados proyectos en el mercado.




Realmente creemos en la importancia de reunir personas de diferentes ámbitos y países para formar el mejor equipo, con una cultura plural e inclusiva.




¿Qué hacemos en Plain?




Nos caracterizamos por tener un ADN 100% técnico. Desarrollamos proyectos a medida desde 0, consultorías técnicas y formación💜




No hacemos bodyshopping ni outsorcing
Nuestros equipos son multidisciplinares y la estructura de organización es plana y horizontal
Muy comprometidos con los valores AGILE
Vivir es compartir, nos ayudamos, apoyamos y animamos mutuamente para ampliar nuestros conocimientos internamente y también de cara a la comunidad (con conferencias, eventos, charlas..)
Siempre buscamos la creatividad e innovación, incluso cuando la idea es una locura para otros
La transparencia, clave para cualquier relación




Hacemos realidad las ideas y soluciones de nuestros clientes con un alto grado de excelencia técnica, para más información visita nuestra web:




➡ https://www.plainconcepts.com/es/casos-estudio/




En Plain Concepts, sin duda, buscamos ofrecer igualdad de oportunidades. Queremos solicitantes con diversidad sin importar la raza, color, género, religión, nacionalidad, ciudadanía, discapacidad, edad, orientación sexual o cualquier otra característica protegida por la ley."
"
            
        Data Engineer AWS - Remoto
      
          ",https://es.linkedin.com/jobs/view/data-engineer-aws-remoto-at-between-technology-3714454121?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=ZAQkOWblkmH3ltPFXoT5zw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Between Technology
          ","
            Spain
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      4 hours ago
  
          ","Desde Between Technology seleccionamos un Data Engineer AWS para incorporarse en uno de los equipos que Between tiene implantados en uno de nuestros principales clientes.




La persona seleccionada construirá productos de datos en plataformas en la nube utilizando la arquitectura de red de datos y soluciones de inteligencia empresarial en AWS.




¿Qué haré? Estas serán tus funciones principales: 

 

• Diseña y construye modelos de datos conceptuales y lógicos, así como diagramas de flujo que cumplan con los estándares y convenciones existentes.




• Analiza los requisitos estructurales y crea canalizaciones de datos y modelos para nuevas aplicaciones de software y análisis de datos.




• Migra datos de sistemas heredados a nuevas soluciones.




• El Ingeniero de Datos realiza la limpieza de datos como una etapa preliminar de análisis.




• Mapea fuentes de datos, documenta la arquitectura de datos, las interfaces de datos y el movimiento de datos para tener una vista precisa del panorama general de los datos.




• Contribuye a las actividades de gestión del ciclo de vida de los datos de extremo a extremo, incluido el monitoreo de canalizaciones y la calidad de los datos.




• Evalúa y recomienda nuevas tecnologías/estándares de gestión y almacenamiento de datos.




• Colabora con especialistas en seguridad para garantizar el cumplimiento de las normativas de seguridad y privacidad de los datos.




• Construye y revisa definiciones de diccionario de datos, prácticas de gobierno y estándares.




• Apoya a los consumidores de datos proporcionando diccionarios de datos en el Catálogo de Datos Corporativos y brinda soporte para la resolución de problemas.


"
"
            
        Data Engineer | Starting with Short Term Contract 
      
          ",https://pl.linkedin.com/jobs/view/data-engineer-starting-with-short-term-contract-at-corus-consulting-3711637579?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=fVceqC2peoIjrW%2FWJODMEg%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            CORUS Consulting
          ","
            Poland
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      12 minutes ago
  
          ","EDUCATION

Bachelor's degree or equivalent combination of education and experience.
Bachelor's degree in information science, data management, computer science or related field preferred.




Essential Experience & Job Requirements

7+ years of IT experience with major focus on data warehouse/database related projects
Must have exposure to technologies such as dbt, Apache Airflow, Snowflake.
Experience in data platforms: Snowflake, Oracle, SQL Server, MDM etc
Expertise in writing SQL and database objects - Stored procedures, functions, views. Hands on experience in ETL/ELT and data security, SQL performance optimization and job orchestration tools and technologies e.g., dbt, Attunity, Golden Gate, APIs, Apache Airflow etc.
Experience in data modelling and relational database design
Well versed in applying SCD, CDC and DQ/DV framework
Demonstrate ability to write new code i.e., well-documented and stored in a version control system (we use GitHub & Bitbucket)
Good to have experience with Cloud Platforms such as AWS, Azure, GCP and Snowflake
Good to have strong programming/ scripting skills (Python, PowerShell, etc.)
Good to have knowledge around developing financial models and forecasting to support financial planning, and decision-making processes.
Experience around responsibility for analyzing and interpreting financial data to provide valuable insights and support strategic decision-making.
Experience working with agile methodologies (Scrum, Kanban) and Meta Scrum with cross-functional teams (Product Owners, Scrum Master, Architects, and data SMEs)
Excellent written, oral communication and presentation skills to present architecture, features, and solution recommendations




YOU’LL WORK WITH

Global functional product portfolio technical leaders (Finance, HR, Marketing, Legal, Risk, IT), product owners, functional area teams across levels
Global Data Product Portfolio Management & teams (Enterprise Data Model, Data Catalog, Master Data Management)
Consulting and internal Data Product Portfolio teams across BCG"
"
            
        Data Engineer | Starting with Short Term Contract 
      
          ",https://lv.linkedin.com/jobs/view/data-engineer-starting-with-short-term-contract-at-corus-consulting-3711640141?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=havYdiJIQL%2F3TWUOBnf%2Fig%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            CORUS Consulting
          ","
            Latvia
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      9 minutes ago
  
          ","EDUCATION

Bachelor's degree or equivalent combination of education and experience.
Bachelor's degree in information science, data management, computer science or related field preferred.




Essential Experience & Job Requirements

7+ years of IT experience with major focus on data warehouse/database related projects
Must have exposure to technologies such as dbt, Apache Airflow, Snowflake.
Experience in data platforms: Snowflake, Oracle, SQL Server, MDM etc
Expertise in writing SQL and database objects - Stored procedures, functions, views. Hands on experience in ETL/ELT and data security, SQL performance optimization and job orchestration tools and technologies e.g., dbt, Attunity, Golden Gate, APIs, Apache Airflow etc.
Experience in data modelling and relational database design
Well versed in applying SCD, CDC and DQ/DV framework
Demonstrate ability to write new code i.e., well-documented and stored in a version control system (we use GitHub & Bitbucket)
Good to have experience with Cloud Platforms such as AWS, Azure, GCP and Snowflake
Good to have strong programming/ scripting skills (Python, PowerShell, etc.)
Good to have knowledge around developing financial models and forecasting to support financial planning, and decision-making processes.
Experience around responsibility for analyzing and interpreting financial data to provide valuable insights and support strategic decision-making.
Experience working with agile methodologies (Scrum, Kanban) and Meta Scrum with cross-functional teams (Product Owners, Scrum Master, Architects, and data SMEs)
Excellent written, oral communication and presentation skills to present architecture, features, and solution recommendations




YOU’LL WORK WITH

Global functional product portfolio technical leaders (Finance, HR, Marketing, Legal, Risk, IT), product owners, functional area teams across levels
Global Data Product Portfolio Management & teams (Enterprise Data Model, Data Catalog, Master Data Management)
Consulting and internal Data Product Portfolio teams across BCG"
"
            
        Data Engineer | Starting with Short Term Contract 
      
          ",https://lt.linkedin.com/jobs/view/data-engineer-starting-with-short-term-contract-at-corus-consulting-3711638525?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=K5%2FdXo5%2FYYbo0KDZeITpKA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            CORUS Consulting
          ","
            Lithuania
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      8 minutes ago
  
          ","EDUCATION

Bachelor's degree or equivalent combination of education and experience.
Bachelor's degree in information science, data management, computer science or related field preferred.




Essential Experience & Job Requirements

7+ years of IT experience with major focus on data warehouse/database related projects
Must have exposure to technologies such as dbt, Apache Airflow, Snowflake.
Experience in data platforms: Snowflake, Oracle, SQL Server, MDM etc
Expertise in writing SQL and database objects - Stored procedures, functions, views. Hands on experience in ETL/ELT and data security, SQL performance optimization and job orchestration tools and technologies e.g., dbt, Attunity, Golden Gate, APIs, Apache Airflow etc.
Experience in data modelling and relational database design
Well versed in applying SCD, CDC and DQ/DV framework
Demonstrate ability to write new code i.e., well-documented and stored in a version control system (we use GitHub & Bitbucket)
Good to have experience with Cloud Platforms such as AWS, Azure, GCP and Snowflake
Good to have strong programming/ scripting skills (Python, PowerShell, etc.)
Good to have knowledge around developing financial models and forecasting to support financial planning, and decision-making processes.
Experience around responsibility for analyzing and interpreting financial data to provide valuable insights and support strategic decision-making.
Experience working with agile methodologies (Scrum, Kanban) and Meta Scrum with cross-functional teams (Product Owners, Scrum Master, Architects, and data SMEs)
Excellent written, oral communication and presentation skills to present architecture, features, and solution recommendations




YOU’LL WORK WITH

Global functional product portfolio technical leaders (Finance, HR, Marketing, Legal, Risk, IT), product owners, functional area teams across levels
Global Data Product Portfolio Management & teams (Enterprise Data Model, Data Catalog, Master Data Management)
Consulting and internal Data Product Portfolio teams across BCG"
"
            
        Data Engineer | Starting with Short Term Contract 
      
          ",https://hu.linkedin.com/jobs/view/data-engineer-starting-with-short-term-contract-at-corus-consulting-3711634774?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=GOKZPKBbHs0gLBTP7yagCQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            CORUS Consulting
          ","
            Hungary
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      11 minutes ago
  
          ","EDUCATION

Bachelor's degree or equivalent combination of education and experience.
Bachelor's degree in information science, data management, computer science or related field preferred.




Essential Experience & Job Requirements

7+ years of IT experience with major focus on data warehouse/database related projects
Must have exposure to technologies such as dbt, Apache Airflow, Snowflake.
Experience in data platforms: Snowflake, Oracle, SQL Server, MDM etc
Expertise in writing SQL and database objects - Stored procedures, functions, views. Hands on experience in ETL/ELT and data security, SQL performance optimization and job orchestration tools and technologies e.g., dbt, Attunity, Golden Gate, APIs, Apache Airflow etc.
Experience in data modelling and relational database design
Well versed in applying SCD, CDC and DQ/DV framework
Demonstrate ability to write new code i.e., well-documented and stored in a version control system (we use GitHub & Bitbucket)
Good to have experience with Cloud Platforms such as AWS, Azure, GCP and Snowflake
Good to have strong programming/ scripting skills (Python, PowerShell, etc.)
Good to have knowledge around developing financial models and forecasting to support financial planning, and decision-making processes.
Experience around responsibility for analyzing and interpreting financial data to provide valuable insights and support strategic decision-making.
Experience working with agile methodologies (Scrum, Kanban) and Meta Scrum with cross-functional teams (Product Owners, Scrum Master, Architects, and data SMEs)
Excellent written, oral communication and presentation skills to present architecture, features, and solution recommendations




YOU’LL WORK WITH

Global functional product portfolio technical leaders (Finance, HR, Marketing, Legal, Risk, IT), product owners, functional area teams across levels
Global Data Product Portfolio Management & teams (Enterprise Data Model, Data Catalog, Master Data Management)
Consulting and internal Data Product Portfolio teams across BCG"
"
            
        Software Engineer, Front End
      
          ",https://pl.linkedin.com/jobs/view/software-engineer-front-end-at-codility-3707592729?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=JCKgM3Qn1psCaRgnX%2FfOqQ%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            Codility
          ","
            Warsaw, Mazowieckie, Poland
          ",,"
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      4 days ago
  
          ","Why do we exist?




Codility unlocks the world's engineering potential.




Who are we?




Codility is the #1 rated technical hiring platform. Our mission is to enable engineering teams to make accurate and fair hiring decisions efficiently. Codility is partnering with innovative companies like Amazon and PayPal to help them build and grow diverse, high-performing engineering teams through our CodeCheck platform to screen candidate skills; CodeLive to host technical interviews; and CodeEvent for campus recruitment and hackathons.




Why Codility needs you.




We're expanding our product suite to be an end-to-end engineering talent platform and have an amazing opportunity to further establish ourselves as leaders in the space, and we need strong advocates like you to help us get there.




By joining Codility, you will have the unique opportunity to impact the HR tech stacks of high growth to enterprise companies and drive a new shift in how world-class engineering teams are built. Today, Codility powers 1,200+ businesses in 67 countries, and has evaluated over 13 million engineers and counting.




In order to do this, we are seeking a Frontend Engineer for one of our newly formed dev teams.




What You Will Do.




Accessibility assurance - others' careers depend on our UI. Make sure it meets the WCAG accessibility standard.
Contributing to UX - deliver innovative features for our customers, contributing from the early UX discussions to implementation
Product development - work closely with our Product and Design colleagues to design and develop our product, proactively propose and implement efficient frontend solutions,
System design - design and implement frontend architecture, using and developing necessary libraries and tools, to be more flexible and scalable
System maintenance - investigate and fix defects in the frontend part of the system, work on improving code quality
Software development craftsmanship - help others maintain a high quality of developed software, for example by introducing modern technologies, contributing to design, reviewing code and pair programming. Enable teams to contribute to our codebase




We would love if you have.




Solid foundation of Frontend base technologies (React, Typescript, Jest, Redux, React Testing Library)
At least a year of recent experience in React, & a few years of experience in React, Angular or Vue in total
Experience in unit, integration and E2E testing
Experience applying WCAG standards is a plus
Experience in designing REST APIs is a plus
Experience working with Python backend is a plus
Foster an inclusive & diverse team environment




Experience with our Codility Tech Stack:




Frontend: ES2018, React, Redux, styled-components, Jest
Backend: Python 3.8, Django, Golang
Database: PostgreSQL, Redshift, DynamoDB
Continuous Deployment/Tools: Gitlab/GitlabCI, PyCharm, Goland
Infrastructure: Kubernetes (EKS), Istio, Prometheus stack, AWS, Chef




How We Behave.




We're human. Our diversity and unique experience make us strong. We allow ourselves to be vulnerable and treat one another with grace. We take ownership. We expect one another to take initiative and trust each person to make decisions based on the best available data. We have passion, perseverance and urgency to hit our goals and work together to create the best outcomes. We think big. We innovate and challenge the status quo to maximize the value we deliver to our users. We constantly experiment with new ways to drive excellence. We're real. We are honest with ourselves and one another. We listen, speak up, and are ready to change our minds.




What We Offer.




A progressive remote first culture with a strong compensation plan.
Employee Stock Ownership Plan that gives everyone interest in the company.
Amazing benefits to include:
27 days of PTO
4 mental health days
Incredible health, dental, and vision
Monthly Health & Wellness budget
Yearly Personal Development budget




DISCLAIMER:




At Codility, we know that great work isn't done without a phenomenal team. We are always looking to hire the absolute best talent and recognize that diversity in our experiences and backgrounds is what makes us stronger. We insist on an inclusive culture where everyone feels safe to contribute and help us innovate. We hire candidates of any race, color, ancestry, religion, national origin, sexual orientation, gender identity, age, marital or family status, disability, or veteran status. These differences are what enable us to work towards the future we envision for ourselves, our product, our customers, and our world."
"
            
        Data Engineer | Starting with Short Term Contract 
      
          ",https://bg.linkedin.com/jobs/view/data-engineer-starting-with-short-term-contract-at-corus-consulting-3711636705?refId=p%2FsOJ7y9LE%2BIPFLcw8D5kw%3D%3D&trackingId=mg4hwuHR9rULREMq2mbIkQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card,"
            CORUS Consulting
          ","
            Bulgaria
          ","
         Be an early applicant
      ","
            

    
    
    
    
    
    
    
    
    
    
    
    
    
    
    
    

    
    
    
    
    
    
    
    
    
    
    
    
    
    

      10 minutes ago
  
          ","EDUCATION

Bachelor's degree or equivalent combination of education and experience.
Bachelor's degree in information science, data management, computer science or related field preferred.




Essential Experience & Job Requirements

7+ years of IT experience with major focus on data warehouse/database related projects
Must have exposure to technologies such as dbt, Apache Airflow, Snowflake.
Experience in data platforms: Snowflake, Oracle, SQL Server, MDM etc
Expertise in writing SQL and database objects - Stored procedures, functions, views. Hands on experience in ETL/ELT and data security, SQL performance optimization and job orchestration tools and technologies e.g., dbt, Attunity, Golden Gate, APIs, Apache Airflow etc.
Experience in data modelling and relational database design
Well versed in applying SCD, CDC and DQ/DV framework
Demonstrate ability to write new code i.e., well-documented and stored in a version control system (we use GitHub & Bitbucket)
Good to have experience with Cloud Platforms such as AWS, Azure, GCP and Snowflake
Good to have strong programming/ scripting skills (Python, PowerShell, etc.)
Good to have knowledge around developing financial models and forecasting to support financial planning, and decision-making processes.
Experience around responsibility for analyzing and interpreting financial data to provide valuable insights and support strategic decision-making.
Experience working with agile methodologies (Scrum, Kanban) and Meta Scrum with cross-functional teams (Product Owners, Scrum Master, Architects, and data SMEs)
Excellent written, oral communication and presentation skills to present architecture, features, and solution recommendations




YOU’LL WORK WITH

Global functional product portfolio technical leaders (Finance, HR, Marketing, Legal, Risk, IT), product owners, functional area teams across levels
Global Data Product Portfolio Management & teams (Enterprise Data Model, Data Catalog, Master Data Management)
Consulting and internal Data Product Portfolio teams across BCG"
